time,symbol,open,high,low,close,close_time,volume,unkown2,unkown3,unkown4,unkown5,unkown6
2023-02-26 18:35:00,BTCUSDT,1586.88,1586.88,1586.88,1586.88,0.0257,1677436559999,40.782816,1,0.0,0.0,0
2023-02-26 18:36:00,BTCUSDT,1587.44,1587.44,1587.44,1587.44,0.0094,1677436619999,14.921936,1,0.0094,14.921936,0
2023-02-26 18:37:00,BTCUSDT,1588.8,1588.8,1588.8,1588.8,0.03,1677436679999,47.664,1,0.0,0.0,0
2023-02-26 18:38:00,BTCUSDT,1588.58,1590.64,1588.58,1590.64,0.2057,1677436739999,327.015698,6,0.068,108.127232,0
2023-02-26 18:39:00,BTCUSDT,1591.47,1592.95,1591.01,1591.13,0.4,1677436799999,636.663444,8,0.1954,311.08191,0
2023-02-26 18:40:00,BTCUSDT,1591.13,1591.13,1591.13,1591.13,0.0,1677436859999,0.0,0,0.0,0.0,0
2023-02-26 18:41:00,BTCUSDT,1592.95,1595.0,1592.21,1592.21,0.6654,1677436919999,1061.065044,10,0.6476,1032.723706,0
2023-02-26 18:42:00,BTCUSDT,1594.91,1597.02,1594.91,1597.02,0.2707,1677436979999,432.228696,3,0.0897,143.215136,0
2023-02-26 18:43:00,BTCUSDT,1598.03,1598.03,1598.03,1598.03,0.19,1677437039999,303.6257,1,0.19,303.6257,0
2023-02-26 18:44:00,BTCUSDT,1598.09,1599.99,1598.09,1599.99,1.7739,1677437099999,2838.165027,9,1.7562,2809.876356,0
2023-02-26 18:45:00,BTCUSDT,1599.99,1600.13,1599.99,1600.13,29.0888,1677437159999,46542.207366,50,29.0888,46542.207366,0
2023-02-26 18:46:00,BTCUSDT,1600.13,1602.31,1600.13,1601.14,0.5483,1677437219999,878.353166,9,0.0356,57.00616,0
2023-02-26 18:47:00,BTCUSDT,1602.76,1602.76,1599.14,1599.14,0.0284,1677437279999,45.440554,2,0.0069,11.059044,0
2023-02-26 18:48:00,BTCUSDT,1602.81,1602.82,1602.81,1602.82,0.0873,1677437339999,139.92595,2,0.0873,139.92595,0
2023-02-26 18:49:00,BTCUSDT,1602.89,1602.89,1601.32,1601.32,0.0608,1677437399999,97.370147,2,0.0063,10.098207,0
2023-02-26 18:50:00,BTCUSDT,1603.69,1609.78,1603.69,1605.57,9.2803,1677437459999,14907.094989,37,9.1326,14669.964238,0
2023-02-26 18:51:00,BTCUSDT,1602.9,1602.9,1602.89,1602.89,0.0368,1677437519999,58.986657,2,0.0,0.0,0
2023-02-26 18:52:00,BTCUSDT,1601.65,1601.65,1601.65,1601.65,0.34,1677437579999,544.561,2,0.0,0.0,0
2023-02-26 18:53:00,BTCUSDT,1603.5,1607.7,1603.5,1607.7,0.0293,1677437639999,47.00901,2,0.0063,10.12851,0
2023-02-26 18:54:00,BTCUSDT,1606.31,1606.31,1606.31,1606.31,0.0671,1677437699999,107.783401,1,0.0,0.0,0
2023-02-26 18:55:00,BTCUSDT,1606.31,1606.31,1606.31,1606.31,0.0,1677437759999,0.0,0,0.0,0.0,0
2023-02-26 18:56:00,BTCUSDT,1606.31,1606.31,1606.31,1606.31,0.0,1677437819999,0.0,0,0.0,0.0,0
2023-02-26 18:57:00,BTCUSDT,1606.31,1606.31,1606.31,1606.31,0.0,1677437879999,0.0,0,0.0,0.0,0
2023-02-26 18:58:00,BTCUSDT,1606.31,1606.31,1606.31,1606.31,0.0,1677437939999,0.0,0,0.0,0.0,0
2023-02-26 18:59:00,BTCUSDT,1605.53,1605.53,1604.09,1605.01,1.1658,1677437999999,1871.06772,5,0.0,0.0,0
2023-02-26 19:00:00,BTCUSDT,1607.06,1607.06,1607.06,1607.06,0.0306,1677438059999,49.176036,1,0.0306,49.176036,0
2023-02-26 19:01:00,BTCUSDT,1607.06,1607.06,1607.06,1607.06,0.0,1677438119999,0.0,0,0.0,0.0,0
2023-02-26 19:02:00,BTCUSDT,1605.57,1605.57,1604.34,1605.54,0.5906,1677438179999,948.108419,6,0.0062,9.954348,0
2023-02-26 19:03:00,BTCUSDT,1605.54,1605.54,1605.54,1605.54,0.0,1677438239999,0.0,0,0.0,0.0,0
2023-02-26 19:04:00,BTCUSDT,1604.32,1604.32,1604.32,1604.32,0.0575,1677438299999,92.2484,1,0.0,0.0,0
2023-02-26 19:05:00,BTCUSDT,1604.32,1604.32,1604.32,1604.32,0.0,1677438359999,0.0,0,0.0,0.0,0
2023-02-26 19:06:00,BTCUSDT,1603.42,1603.42,1603.42,1603.42,0.052,1677438419999,83.37784,1,0.0,0.0,0
2023-02-26 19:07:00,BTCUSDT,1603.99,1603.99,1602.89,1602.89,0.025,1677438479999,40.09282,2,0.0187,29.994613,0
2023-02-26 19:08:00,BTCUSDT,1602.89,1602.89,1602.89,1602.89,0.0,1677438539999,0.0,0,0.0,0.0,0
2023-02-26 19:09:00,BTCUSDT,1602.89,1602.89,1602.89,1602.89,0.0,1677438599999,0.0,0,0.0,0.0,0
2023-02-26 19:10:00,BTCUSDT,1602.68,1602.68,1602.68,1602.68,0.1385,1677438659999,221.97118,1,0.1385,221.97118,0
2023-02-26 19:11:00,BTCUSDT,1601.07,1602.69,1601.07,1602.69,0.1274,1677438719999,204.134106,3,0.0974,156.102006,0
2023-02-26 19:12:00,BTCUSDT,1602.69,1602.69,1602.69,1602.69,0.0,1677438779999,0.0,0,0.0,0.0,0
2023-02-26 19:13:00,BTCUSDT,1604.75,1604.75,1601.71,1601.71,4.4851,1677438839999,7186.57466,11,0.0,0.0,0
2023-02-26 19:14:00,BTCUSDT,1605.48,1605.48,1605.48,1605.48,0.0305,1677438899999,48.96714,1,0.0305,48.96714,0
